h,a,T
11.875,20.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,21,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,21.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,21.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,21.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,22,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,22.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,22.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,22.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,23,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,23.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,23.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,23.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,24,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,24.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,24.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,24.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,25.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,25.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,25.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,26,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,26.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,26.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,26.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,27,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,27.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,27.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,27.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,28,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,28.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,28.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,28.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,29,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,29.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,29.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,29.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,30,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,30.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,30.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,30.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,31,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,31.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,31.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,31.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,32,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,64,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,128,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,256,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,512,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,1024,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,2048,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,4096,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,8192,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,16384,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,32768,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,65536,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
12,8.636168555094445E-78,7.3950062371446846544743968535355080493310599802549967860528266102692611756e-110
12,1.3817869688151111E-76,1.1832009979431495447159034965656812878929695968407994857684522576430817881e-108
12,2.210859150104178E-75,1.893121596709039271545445594505090060628751354945279177229523612228930861e-107
12,3.5373746401666845E-74,3.0289945547344628344727129512081440970060021679124466835672377795662893775e-106
12,5.659799424266695E-73,4.846391287575140535156340721933030555209603468659914693707580447306063004e-105
12,9.055679078826712E-72,7.7542260601202248562501451550928488883353655498558635099321287156897008065e-104
12,1.448908652612274E-70,1.240676169619235977000023224814855822133658487976938161589140594510352129e-102
12,2.3182538441796384E-69,1.9850818713907775632000371597037693154138535807631010585426249512165634065e-101
12,3.7092061506874214E-68,3.1761309942252441011200594555260309046621657292209616936681999219465014503e-100
12,5.934729841099874E-67,5.0818095907603905617920951288416494474594651667535387098691198751144023205e-99
12,9.495567745759799E-66,8.1308953452166248988673522061466391159351442668056619357905918001830437128e-98
12,1.5192908393215678E-64,1.3009432552346599838187763529834622585496230826889059097264946880292869941e-96
12,2.4308653429145085E-63,2.0815092083754559741100421647735396136793969323022494555623915008468591905e-95
12,3.8893845486632136E-62,3.3304147334007295585760674636376633818870350916835991288998264013549747048e-94
12,6.223015277861142E-61,5.3286635734411672937217079418202614110192561466937586062397222421679595276e-93
12,9.956824444577827E-60,8.5258617175058676699547327069124182576308098347100137699835555874687352442e-92
12,1.5930919111324523E-58,1.3641378748009388271927572331059869212209295735536022031973688939949976391e-90
12,2.5489470578119236E-57,2.1826205996815021235084115729695790739534873176857635251157902303919962225e-89
12,4.078315292499078E-56,3.492192959490403397613458516751326518325579708297221640185264368627193956e-88
12,6.525304467998525E-55,5.5875087351846454361815336268021224293209275332755546242964229898035103297e-87
12,1.044048714879764E-53,8.9400139762954326978904538028833958869134840532408873988742767836856165275e-86
12,1.6704779438076223E-52,1.4304022362072692316624726084613433419061574485185419838198842853896986444e-84
12,2.6727647100921956E-51,2.288643577931630770659956173538149347049851917629667174111814856623517831e-83
12,4.276423536147513E-50,3.6618297246906092330559298776610389552797630682074674785789037705976285296e-82
12,6.842277657836021E-49,5.8589275595049747728894878042576623284476209091319479657262460329562056474e-81
12,1.0947644252537633E-47,9.3742840952079596366231804868122597255161934546111167451619936527299290359e-80
12,1.7516230804060213E-46,1.4998854552332735418597088778899615560825909527377786792259189844367886457e-78
12,2.802596928649634E-45,2.3998167283732376669755342046239384897321455243804458867614703750988618332e-77
12,4.484155085839415E-44,3.8397067653971802671608547273983015835714328390087134188183526001581789331e-76
12,7.174648137343064E-43,6.143530824635488427457367563837282533714292542413941470109364160253086293e-75
12,1.1479437019748901E-41,9.8296493194167814839317881021396520539428680678623063521749826564049380687e-74
12,1.8367099231598242E-40,1.572743891106685037429086096342344328630858890857969016347997225024790091e-72
12,2.938735877055719E-39,2.5163902257706960598865377541477509258093742253727504261567955600396641456e-71
12,4.70197740328915E-38,4.0262243612331136958184604066364014812949987605964006818508728960634626327e-70
12,7.52316384526264E-37,6.441958977972981913309536650618242370071998016954241090961396633701540124e-69
12,1.2037062152420224E-35,1.0307134364756771061295258640989187792115196827126785745538234613922428001e-67
12,1.925929944387236E-34,1.6491414983610833698072413825582700467384314923402857192861175382261058231e-66
12,3.0814879110195774E-33,2.6386263973777333916915862120932320747814903877444571508577880605544729821e-65
12,4.930380657631324E-32,4.2218022358043734267065379393491713196503846203911314413724606481385780622e-64
12,7.888609052210118E-31,6.7548835772869974827304607029586741114406153926258103061958351496038855964e-63
12,1.262177448353619E-29,1.0807813723659195972368737124733878578304984628201296489871603153019238385e-61
12,2.0194839173657902E-28,1.7292501957854713555789979399574205725287975405122074366700692877108359427e-60
12,3.2311742677852644E-27,2.7668003132567541689263967039318729160460760648195311985071068704269328297e-59
12,5.169878828456423E-26,4.4268805012108066702822347262909966656737217037109631300257367253813361923e-58
12,8.271806125530277E-25,7.0830088019372906724515755620655946650779547258200728129653828738107430086e-57
12,1.3234889800848443E-23,1.1332814083099665075922520899304951464124727513197143797698617365065038126e-55
12,2.117582368135751E-22,1.8132502532959464121476033438887922342599544313222610908678140334135139463e-54
12,3.3881317890172014E-21,2.9012004052735142594361653502220675748151198548257446388685429027345960758e-53
12,5.421010862427522E-20,4.6419206484376228150978645603553081193735481929891669916142366665854065007e-52
12,8.673617379884035E-19,7.4270730375001965041565832965684928555660688985454604228858405637742711028e-51
12,1.3877787807814457E-17,1.1883316860000314406650533274509533096118987324512846266351498010802285873e-49
12,2.220446049250313E-16,1.9013306976000503050640853239192531300348674488929441981271534704804779569e-48
12,3.552713678800501E-15,3.0421291161600804881025365173401260830835416855047613585310331213089476372e-47
12,5.684341886080802E-14,4.8674065858561287809640580465381140643016097730779879231780902809997503298e-46
12,9.094947017729282E-13,7.7878505373698060495423367324474734311920596800972701561119501408718346692e-45
12,1.4551915228366852E-11,1.2460560859791689679203783003182641725472256217959595385700165340199138865e-43
12,2.3283064365386963E-10,1.9936897375666703460529769931926089679269149424490323542192781309279222961e-42
12,3.725290298461914E-09,3.1899035801066714806850167042235256571113018130473134762554634941771232683e-41
12,5.960464477539063E-08,5.1038457281702348683998665522065328633996043975565905504611593814732596101e-40
12,9.5367431640625E-07,8.1661531648923563042961652217420493913554467445082110898525133644536281271e-39
12,1.52587890625E-05,1.3065844990091789348090520511710035510744327214768390320240559619032837635e-37
12,0.000244140625,2.0905321781928583373890238280213788332706282523318180147699155029264522022e-36
12,0.00390625,3.3436148156024074359434831546776329736840207789371027644543552090914473145e-35
12,0.0625,4.883799217256046660525285269178764000191439305166216070090547553648774265e-34
12,1,8.8824105603883949884808550092277696825198595110385470416532157338269096771e-34
